Oct 12 2014 15:20:00,City Of Birmingham,62,87,Cheshire Wire,Dame Elizabeth Cadbury Technology College
Oct 18 2014 16:00:00,Cheshire Wire,90,58,Manchester Magic,Priestley College
Oct 25 2014 13:30:00,Northamptonshire Titans,77,80,Cheshire Wire,Weavers LC
Nov 1 2014 12:00:00,Cheshire Wire,75,40,Trafford,Priestley College
Nov 8 2014 14:30:00,Leeds Force,66,79,Cheshire Wire,Leeds Met Uni Sports Centre
Nov 15 2014 14:00:00,Cheshire Wire,88,46,Team Birmingham,Priestley College
Nov 29 2014 16:00:00,Sheffield Junior Saints,89,81,Cheshire Wire,All Saints RC High Sch
Jan 17 2015 16:30:00,Cheshire Wire,96,86,City Of Birmingham,Warrington Sport For All Centre
